"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89"
0.0470411711002957,0.0419459661208335,0,0.132392281936114,0.200036727313821,0.0656073668246963,0.114242844100718,0.0545144690325174,0.0545144690325174,0.101868774864881,1,0.0384437948047428,0,0.0470411711002957,0,0.108384549152341,0.309764233772802,0.093363501668661,0.309764233772802,0.132392281936114,0.0419459661208335,0.0470411711002957,0.263219619369971,0.0419459661208335,0,0.114242844100718,0.114242844100718,0.0470411711002957,0.0545144690325174,0.0545144690325174,0,0.0419459661208335,0.0384437948047428,0.0545144690325174,0.0419459661208335,0.0545144690325174,0.0470411711002957,0.0384437948047428,0.0419459661208335,0.0419459661208335,0.101868774864881,0,0.114242844100718,0.114242844100718,0.132392281936114,0.0470411711002957,0.0419459661208335,0.114242844100718,0.0470411711002957,0.0545144690325174,0,0.114242844100718,0.0470411711002957,0.0419459661208335,0.0545144690325174,0,0.0419459661208335,0.0656073668246963,0,0.0470411711002957,0.0470411711002957,0.0419459661208335,0.093363501668661,0.0419459661208335,0.121073067419696,0.0823680641880438,0.114242844100718,0,0.0545144690325174,0,0.0384437948047428,0.187472787356378,0.0470411711002957,0.093363501668661,0.0545144690325174,0.0419459661208335,0.132392281936114,0.0656073668246963,0.0360231344013513,0.0545144690325174,0,0.0384437948047428,0,0.132392281936114,0.0419459661208335,0.309764233772802,0.0384437948047428,0,0
0.206873557102869,0.053628690703256,0,0.0367619429090039,0.0698989009481177,0.222834702756658,0.0280132767810044,0.0367619429090039,0.271481053610807,0.0220824020542819,0.0384437948047428,1,0,0.323546929785103,0,0.454209031844851,0.0220824020542819,0.0180216412275933,0.0220824020542819,0.0367619429090039,0.163074998260921,0.206873557102869,0.10162667835798,0.163074998260921,0,0.0280132767810044,0.0280132767810044,0.206873557102869,0.271481053610807,0.271481053610807,0,0.163074998260921,0.133086930698233,0.271481053610807,0.163074998260921,0.0367619429090039,0.0280132767810044,0.133086930698233,0.163074998260921,0.255046685284169,0.0220824020542819,0,0.0280132767810044,0.0280132767810044,0.0367619429090039,0.206873557102869,0.163074998260921,0.0280132767810044,0.206873557102869,0.271481053610807,0,0.0280132767810044,0.728332100315302,0.163074998260921,0.0367619429090039,0,0.0986948173446475,0.222834702756658,0,0.0280132767810044,0.206873557102869,0.163074998260921,0.0180216412275933,0.255046685284169,0.0329997509894497,0.0698989009481177,0.0280132767810044,0,0.271481053610807,0,0.133086930698233,0.0220824020542819,0.125202196225305,0.0180216412275933,0.271481053610807,0.163074998260921,0.0367619429090039,0.0498579928542293,0.11241482621018,0.0367619429090039,0,0.133086930698233,0,0.0367619429090039,0.163074998260921,0.0220824020542819,0.133086930698233,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.284037401363075,0.078342403747824,0,0.0476199206365212,0.0823790970344355,0.274166873716867,0.0384622300306098,0.0476199206365212,0.351665478053376,0.0322586368373393,0.0470411711002957,0.323546929785103,0,1,0,0.517415250935496,0.0322586368373393,0.0280132767810044,0.0322586368373393,0.0476199206365212,0.238224860376036,0.284037401363075,0.115768709113422,0.238224860376036,0,0.0384622300306098,0.0384622300306098,0.284037401363075,0.351665478053376,0.351665478053376,0,0.238224860376036,0.206873557102869,0.351665478053376,0.238224860376036,0.0476199206365212,0.0384622300306098,0.206873557102869,0.238224860376036,0.564515588188714,0.0322586368373393,0,0.0384622300306098,0.0384622300306098,0.0476199206365212,0.284037401363075,0.238224860376036,0.0384622300306098,0.284037401363075,0.351665478053376,0,0.0384622300306098,0.444229946263574,0.238224860376036,0.0476199206365212,0,0.144176356477088,0.274166873716867,0,0.0384622300306098,0.284037401363075,0.238224860376036,0.0280132767810044,0.838709477106931,0.0426446968793531,0.0823790970344355,0.0384622300306098,0,0.351665478053376,0,0.206873557102869,0.0322586368373393,0.171902619932726,0.0280132767810044,0.351665478053376,0.238224860376036,0.0476199206365212,0.0613432731147329,0.185269140043217,0.0476199206365212,0,0.206873557102869,0,0.0476199206365212,0.238224860376036,0.0322586368373393,0.206873557102869,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.517415250935496,0.260731216522262,0,0.128249502550101,0.176370950666949,0.657472144425863,0.115768709113422,0.128249502550101,0.573196756295348,0.107359912685637,0.108384549152341,0.454209031844851,0,0.517415250935496,0,1,0.107359912685637,0.10162667835798,0.107359912685637,0.128249502550101,0.479833079146011,0.517415250935496,0.223744292237443,0.479833079146011,0,0.115768709113422,0.115768709113422,0.517415250935496,0.573196756295348,0.573196756295348,0,0.479833079146011,0.454209031844851,0.573196756295348,0.479833079146011,0.128249502550101,0.115768709113422,0.454209031844851,0.479833079146011,0.479833079146011,0.107359912685637,0,0.115768709113422,0.115768709113422,0.128249502550101,0.517415250935496,0.479833079146011,0.115768709113422,0.517415250935496,0.573196756295348,0,0.115768709113422,0.517415250935496,0.479833079146011,0.128249502550101,0,0.479833079146011,0.657472144425863,0,0.115768709113422,0.517415250935496,0.479833079146011,0.10162667835798,0.479833079146011,0.112853852657357,0.176370950666949,0.115768709113422,0,0.573196756295348,0,0.454209031844851,0.107359912685637,0.517415250935496,0.10162667835798,0.573196756295348,0.479833079146011,0.128249502550101,0.147105639620399,0.436595975122825,0.128249502550101,0,0.454209031844851,0,0.128249502550101,0.479833079146011,0.107359912685637,0.454209031844851,0,0
0.0322586368373393,0.0262176875118606,0,0.0999899660382537,0.182053533683929,0.0545213728963117,0.078342403747824,0.041172338956928,0.041172338956928,0.0636715268145186,0.309764233772802,0.0220824020542819,0,0.0322586368373393,0,0.107359912685637,1,0.053628690703256,0.681647618741698,0.0999899660382537,0.0262176875118606,0.0322586368373393,0.260731216522262,0.0262176875118606,0,0.078342403747824,0.078342403747824,0.0322586368373393,0.041172338956928,0.041172338956928,0,0.0262176875118606,0.0220824020542819,0.041172338956928,0.0262176875118606,0.041172338956928,0.0322586368373393,0.0220824020542819,0.0262176875118606,0.0262176875118606,0.0636715268145186,0,0.078342403747824,0.078342403747824,0.0999899660382537,0.0322586368373393,0.0262176875118606,0.078342403747824,0.0322586368373393,0.041172338956928,0,0.078342403747824,0.0322586368373393,0.0262176875118606,0.041172338956928,0,0.0262176875118606,0.0545213728963117,0,0.0322586368373393,0.0322586368373393,0.0262176875118606,0.053628690703256,0.0262176875118606,0.0896700849690106,0.074963219752206,0.078342403747824,0,0.041172338956928,0,0.0220824020542819,0.117177011532601,0.0322586368373393,0.053628690703256,0.041172338956928,0.0262176875118606,0.0999899660382537,0.0545213728963117,0.0192321645820291,0.041172338956928,0,0.0220824020542819,0,0.0999899660382537,0.0262176875118606,0.302808285044318,0.0220824020542819,0,0
0.0280132767810044,0.0220824020542819,0,0.0892790042075809,0.516192175223271,0.0498579928542293,0.323546929785103,0.0367619429090039,0.0367619429090039,0.0986948173446475,0.093363501668661,0.0180216412275933,0,0.0280132767810044,0,0.10162667835798,0.053628690703256,1,0.053628690703256,0.424592019495871,0.0220824020542819,0.0280132767810044,0.454209031844851,0.0220824020542819,0,0.0680322436110106,0.0680322436110106,0.0280132767810044,0.0367619429090039,0.0367619429090039,0,0.0220824020542819,0.0180216412275933,0.0367619429090039,0.0220824020542819,0.0367619429090039,0.0280132767810044,0.0180216412275933,0.0220824020542819,0.0220824020542819,0.255046685284169,0,0.323546929785103,0.323546929785103,0.0892790042075809,0.0280132767810044,0.0220824020542819,0.0680322436110106,0.0280132767810044,0.0367619429090039,0,0.0680322436110106,0.0280132767810044,0.0220824020542819,0.0367619429090039,0,0.0220824020542819,0.0498579928542293,0,0.0280132767810044,0.0280132767810044,0.0220824020542819,0.043766842981298,0.0220824020542819,0.0801422524029493,0.0698989009481177,0.0680322436110106,0,0.0367619429090039,0,0.0180216412275933,0.053628690703256,0.0280132767810044,0.687384851140685,0.0367619429090039,0.0220824020542819,0.271481053610807,0.0498579928542293,0.0152223787564515,0.0367619429090039,0,0.0180216412275933,0,0.424592019495871,0.0220824020542819,0.053628690703256,0.0180216412275933,0,0
0.0322586368373393,0.0262176875118606,0,0.0999899660382537,0.182053533683929,0.0545213728963117,0.078342403747824,0.041172338956928,0.041172338956928,0.0636715268145186,0.309764233772802,0.0220824020542819,0,0.0322586368373393,0,0.107359912685637,0.681647618741698,0.053628690703256,1,0.0999899660382537,0.0262176875118606,0.0322586368373393,0.260731216522262,0.0262176875118606,0,0.078342403747824,0.078342403747824,0.0322586368373393,0.041172338956928,0.041172338956928,0,0.0262176875118606,0.0220824020542819,0.041172338956928,0.0262176875118606,0.041172338956928,0.0322586368373393,0.0220824020542819,0.0262176875118606,0.0262176875118606,0.0636715268145186,0,0.078342403747824,0.078342403747824,0.0999899660382537,0.0322586368373393,0.0262176875118606,0.078342403747824,0.0322586368373393,0.041172338956928,0,0.078342403747824,0.0322586368373393,0.0262176875118606,0.041172338956928,0,0.0262176875118606,0.0545213728963117,0,0.0322586368373393,0.0322586368373393,0.0262176875118606,0.053628690703256,0.0262176875118606,0.0896700849690106,0.074963219752206,0.078342403747824,0,0.041172338956928,0,0.0220824020542819,0.117177011532601,0.0322586368373393,0.053628690703256,0.041172338956928,0.0262176875118606,0.0999899660382537,0.0545213728963117,0.0192321645820291,0.041172338956928,0,0.0220824020542819,0,0.0999899660382537,0.0262176875118606,0.302808285044318,0.0220824020542819,0,0
0.0476199206365212,0.041172338956928,0,0.138778105311832,0.689450638178939,0.0714299464323527,0.833333027777218,0.0571439257166366,0.0571439257166366,0.184015147583005,0.132392281936114,0.0367619429090039,0,0.0476199206365212,0,0.128249502550101,0.0999899660382537,0.424592019495871,0.0999899660382537,1,0.041172338956928,0.0476199206365212,0.573196756295348,0.041172338956928,0,0.115648378688694,0.115648378688694,0.0476199206365212,0.0571439257166366,0.0571439257166366,0,0.041172338956928,0.0367619429090039,0.0571439257166366,0.041172338956928,0.0571439257166366,0.0476199206365212,0.0367619429090039,0.041172338956928,0.041172338956928,0.47553108355459,0,0.833333027777218,0.549999174998487,0.138778105311832,0.0476199206365212,0.041172338956928,0.115648378688694,0.0476199206365212,0.0571439257166366,0,0.115648378688694,0.0476199206365212,0.041172338956928,0.0571439257166366,0,0.041172338956928,0.0714299464323527,0,0.0476199206365212,0.0476199206365212,0.041172338956928,0.0892790042075809,0.041172338956928,0.12401972550795,0.0933602719681705,0.115648378688694,0,0.0571439257166366,0,0.0367619429090039,0.0999899660382537,0.0476199206365212,0.424592019495871,0.0571439257166366,0.041172338956928,0.421998728397202,0.0714299464323527,0.0337236205744276,0.0571439257166366,0,0.0367619429090039,0,0.659999251998354,0.041172338956928,0.0999899660382537,0.0367619429090039,0,0
0.372579865945962,0.0636715268145186,0,0.041172338956928,0.074963219752206,0.243677156414128,0.0322586368373393,0.041172338956928,0.304051121218363,0.0262176875118606,0.0419459661208335,0.163074998260921,0,0.238224860376036,0,0.479833079146011,0.0262176875118606,0.0220824020542819,0.0262176875118606,0.041172338956928,1,0.564515588188714,0.107359912685637,0.19361341827272,0,0.0322586368373393,0.0322586368373393,0.372579865945962,0.304051121218363,0.304051121218363,0,0.19361341827272,0.255046685284169,0.304051121218363,0.19361341827272,0.041172338956928,0.0322586368373393,0.163074998260921,0.19361341827272,0.19361341827272,0.0262176875118606,0,0.0322586368373393,0.0322586368373393,0.041172338956928,0.238224860376036,0.302808285044318,0.0322586368373393,0.238224860376036,0.720502458320628,0,0.0322586368373393,0.238224860376036,0.19361341827272,0.041172338956928,0,0.117177011532601,0.243677156414128,0,0.0322586368373393,0.238224860376036,0.19361341827272,0.0220824020542819,0.19361341827272,0.0369229761637103,0.074963219752206,0.0322586368373393,0,0.47553108355459,0,0.163074998260921,0.0262176875118606,0.144176356477088,0.0220824020542819,0.47553108355459,0.302808285044318,0.041172338956928,0.0545213728963117,0.222127095387026,0.041172338956928,0,0.163074998260921,0,0.041172338956928,0.19361341827272,0.0262176875118606,0.163074998260921,0,0
0.444229946263574,0.078342403747824,0,0.0476199206365212,0.0823790970344355,0.274166873716867,0.0384622300306098,0.0476199206365212,0.351665478053376,0.0322586368373393,0.0470411711002957,0.206873557102869,0,0.284037401363075,0,0.517415250935496,0.0322586368373393,0.0280132767810044,0.0322586368373393,0.0476199206365212,0.564515588188714,1,0.115768709113422,0.238224860376036,0,0.0384622300306098,0.0384622300306098,0.444229946263574,0.351665478053376,0.351665478053376,0,0.238224860376036,0.323546929785103,0.351665478053376,0.238224860376036,0.0476199206365212,0.0384622300306098,0.206873557102869,0.238224860376036,0.238224860376036,0.0322586368373393,0,0.0384622300306098,0.0384622300306098,0.0476199206365212,0.284037401363075,0.372579865945962,0.0384622300306098,0.284037401363075,0.833333027777218,0,0.0384622300306098,0.284037401363075,0.238224860376036,0.0476199206365212,0,0.144176356477088,0.274166873716867,0,0.0384622300306098,0.284037401363075,0.238224860376036,0.0280132767810044,0.238224860376036,0.0426446968793531,0.0823790970344355,0.0384622300306098,0,0.549999174998487,0,0.206873557102869,0.0322586368373393,0.171902619932726,0.0280132767810044,0.549999174998487,0.372579865945962,0.0476199206365212,0.0613432731147329,0.28975796754489,0.0476199206365212,0,0.206873557102869,0,0.0476199206365212,0.238224860376036,0.0322586368373393,0.206873557102869,0,0
