1.000000	0.587933	0.648980	0.540299	0.582996	0.614094	0.636260	0	0.523810	0.480127	0.617958	0.634981	0.576779	0.628337	0.632883	0.529154	0.582633	0.628571	0.613333	0.557300	0.474737	0.550143	0.574834	0.497935	0.452033	0.542438	0.615960	0.570790	0.571429	0.633918	0.635183	0.632804	0.636686	0.464926	0.549153	0.659506	0.597964	0.269871	0.622549	0.591373	0.545103	0.620690	0.633369	0.575305	0.613497	0.574982	0.585695	0.217143	0	0.540930	0.572886	0.411190	0.636929	0.606369	0.626866	0	0	0.376508	0.446634	0.605825	0.276514	0.590432	0.626781	0.601274	0.606111	0.580913	0.629738	0.573840	0.528580	0.626812	0.525672	0.298755	0.551020	0.598227	0.605096	0.512821	0.596570	0.637363	0.363636	0.626556	0.531947	0.148808	0.177879	0.513947	0.577657	0.629812	0.597015	0.513932	0.587258	0.545455	0.379592	0.605701	0.083497	0.445312	0.567396	0.623223	0.501718	0.473430	0.482540	0.635394	0.632558	0.646484	0.625767	0.649789	0.621984	0	0.563961	0.379820	0.564327	0	0.643192	0.618812	0.539987	0.625899	0.516854	0.352808	0.583333	0.610687	0.608273	0.481799	0.285714	0.616760	0.637168	0.530086	0.520124	0	0.528529	0.438356	0.614428	0	0.576000	0	0	0.569207	0	0.450246	0.585827	0.525680	0.634038	0.640089	0.601639	0.340426	0.639198	0.433678	0.196144	0.562590	0.642934	0.364912	0.645224	0.610442	0.568928	0.456311	0	0.642276	0.550459	0.617761	0.626238	0.568586	0.531901	0.639908	0.638528	0.588542	0.358758	0.632588	0.612863	0.491582	0.606711	0.626066	0.526946	0.636943	0.547307	0.375000	0.592411	0.634093	0.626974	0.308097	0.637993	0.627660	0.568571	0.658254	0.545332	0.453202	0.556671	0.556041	0.065698	0.307414	0.623656	0.621404	0.638767	0.547908	0.464516	0.618370	0.149736	0.513595	0.638528	0.640324	0.507837	0.205986	0.363636	0.509259	0	0.581273	0.143558	0.637813	0.496051	0.602410	0.648521	0.500292	0.640936	0.648472	0.627607	0.291953	0.608609	0.631300	0.237383	0.609819	0.383437	0.619339	0.616867	0.612091	0.575843	0.571429	0.632367	0.295828	0.383921	0.587444	0.638171	0.576871	0	0.646421	0.577908	0.266667	0.042341	0.261672	0.614472	0	0.616071	
0.587933	1.000000	0.592953	0.580897	0.613014	0.527536	0.597222	0	0.609709	0.538136	0.551583	0.578771	0.480475	0.575275	0.590971	0.428373	0.585278	0.609137	0.622754	0.481647	0.356856	0.624769	0.615385	0.391417	0.558952	0.431206	0.582946	0.482700	0.593002	0.616046	0.591304	0.583756	0.622093	0.346325	0.459788	0.607235	0.607313	0.375000	0.610015	0.511628	0.435842	0.608187	0.614796	0.641379	0.548780	0.482645	0.616438	0.309783	0	0.437956	0.479012	0.296897	0.589839	0.605096	0.553971	0	0	0.267067	0.526549	0.563574	0.192689	0.620000	0.582589	0.589172	0.519924	0.607774	0.557339	0.631769	0.420408	0.565998	0.413793	0.209005	0.620038	0.491228	0.520473	0.581028	0.488176	0.580569	0.257344	0.592317	0.604651	0.101419	0.121841	0.404450	0.623917	0.593458	0.593103	0.556237	0.644248	0.587549	0.271260	0.595620	0.056274	0.328926	0.469841	0.622999	0.388924	0.538793	0.558140	0.601793	0.553377	0.597463	0.632219	0.599241	0.546778	0	0.607018	0.272687	0.592030	0	0.598561	0.623656	0.438122	0.632201	0.402868	0.249199	0.498683	0.597774	0.533457	0.363530	0.385604	0.628726	0.605087	0.598891	0.572597	0	0.609037	0.317347	0.627512	0	0.634064	0	0	0.510186	0	0.332088	0.501348	0.586139	0.622642	0.621984	0.511759	0.447174	0.596491	0.315896	0.134778	0.468775	0.631169	0.258306	0.579977	0.603390	0.482702	0.550976	0	0.582830	0.460317	0.609677	0.620584	0.476800	0.427770	0.573427	0.604954	0.602291	0.253670	0.598465	0.610063	0.381538	0.615646	0.626506	0.583170	0.596178	0.584906	0.448687	0.621212	0.617801	0.618619	0.215897	0.623529	0.554068	0.611418	0.602015	0.451952	0.530973	0.588889	0.603774	0.044145	0.409091	0.534221	0.620787	0.607190	0.448302	0.531317	0.636364	0.102068	0.411215	0.589309	0.580723	0.557173	0.141783	0.462651	0.578411	0	0.500849	0.097753	0.613037	0.563025	0.600000	0.607558	0.396662	0.630372	0.584980	0.583529	0.204001	0.584323	0.544148	0.164289	0.529880	0.275465	0.609091	0.606241	0.631083	0.612613	0.480658	0.565789	0.206851	0.272687	0.477561	0.570082	0.608997	0	0.585621	0.482645	0.365535	0.028338	0.181871	0.603499	0	0.556594	
0.648980	0.592953	1.000000	0.535014	0.588535	0.627832	0.642780	0	0.519553	0.463596	0.638983	0.633212	0.598985	0.634578	0.637339	0.552776	0.567282	0.641052	0.621404	0.588771	0.501029	0.555256	0.578223	0.524439	0.430956	0.563625	0.619385	0.604618	0.548387	0.634038	0.628507	0.630940	0.616423	0.483726	0.572745	0.642051	0.604819	0.249573	0.625581	0.615618	0.570175	0.625989	0.639594	0.576184	0.639662	0.600992	0.585987	0.200351	0	0.570337	0.594633	0.436411	0.644841	0.615199	0.645816	0	0	0.403953	0.428790	0.631285	0.298629	0.612653	0.652689	0.598311	0.613546	0.576271	0.637465	0.564238	0.544584	0.639373	0.547619	0.322317	0.545205	0.603720	0.620000	0.506365	0.615162	0.643062	0.390374	0.640873	0.529986	0.161667	0.192989	0.548294	0.578406	0.641438	0.588988	0.481159	0.577023	0.531469	0.404972	0.616253	0.090990	0.473231	0.585900	0.619369	0.522905	0.448120	0.468843	0.631365	0.645219	0.638577	0.623981	0.651210	0.643164	0	0.565499	0.406930	0.530220	0	0.636161	0.600939	0.563783	0.635535	0.544092	0.378940	0.601493	0.595181	0.617071	0.507322	0.264407	0.628328	0.628692	0.544474	0.486957	0	0.521127	0.456270	0.625000	0	0.594458	0	0	0.592481	0	0.469624	0.607306	0.515581	0.634146	0.646251	0.613924	0.315789	0.636943	0.459908	0.212625	0.587169	0.652935	0.392488	0.644860	0.596713	0.586572	0.444109	0	0.653696	0.583162	0.609013	0.603286	0.588560	0.553165	0.622271	0.634298	0.586207	0.385978	0.634791	0.604540	0.514786	0.590621	0.619653	0.516854	0.661258	0.536252	0.348387	0.617886	0.638342	0.632065	0.332252	0.631101	0.643345	0.559140	0.653266	0.562296	0.425727	0.542510	0.533516	0.071653	0.284757	0.633679	0.628697	0.638655	0.566186	0.445783	0.602203	0.162669	0.527369	0.644628	0.636275	0.486804	0.223191	0.337662	0.491329	0	0.598985	0.156002	0.650759	0.469719	0.594185	0.629921	0.521887	0.636263	0.643750	0.647003	0.315077	0.634708	0.638298	0.256835	0.630705	0.412363	0.624855	0.627002	0.606205	0.563492	0.604520	0.636119	0.319202	0.410959	0.597685	0.636190	0.580231	0	0.631470	0.596740	0.246575	0.046230	0.282795	0.626832	0	0.637457	
0.540299	0.580897	0.535014	1.000000	0.610526	0.425486	0.569558	0	0.645320	0.639118	0.448276	0.496183	0.377923	0.505650	0.572347	0.303988	0.642857	0.536082	0.586762	0.390873	0.247246	0.638889	0.588957	0.282715	0.607450	0.310530	0.600746	0.375465	0.640553	0.590832	0.585198	0.521355	0.587219	0.239478	0.334160	0.559398	0.596154	0.501818	0.585455	0.398414	0.314152	0.563478	0.545185	0.598726	0.452571	0.366939	0.640000	0.440154	0	0.320381	0.365280	0.203424	0.535817	0.608863	0.458190	0	0	0.181982	0.583090	0.484293	0.129529	0.527919	0.490470	0.581888	0.423280	0.612691	0.495413	0.620225	0.296841	0.472554	0.294891	0.140914	0.623810	0.371324	0.408081	0.599496	0.375814	0.511565	0.175043	0.524355	0.609337	0.067065	0.080865	0.284708	0.615385	0.508701	0.649682	0.652632	0.635965	0.646914	0.184982	0.559028	0.036915	0.226712	0.350999	0.567474	0.272973	0.608451	0.626374	0.538690	0.482077	0.509235	0.612022	0.542522	0.454865	0	0.594360	0.186004	0.641148	0	0.600683	0.575646	0.311488	0.602113	0.283509	0.169250	0.386408	0.600000	0.411582	0.252185	0.500000	0.575517	0.536050	0.583333	0.647368	0	0.625000	0.218260	0.587361	0	0.574380	0	0	0.396078	0	0.229025	0.398406	0.606061	0.562401	0.558870	0.417191	0.590604	0.563291	0.217204	0.089658	0.357651	0.556732	0.175729	0.502632	0.632017	0.365611	0.573864	0	0.534819	0.350999	0.630137	0.571956	0.354075	0.306758	0.577558	0.534954	0.557769	0.172429	0.537890	0.611006	0.266491	0.638831	0.601802	0.592040	0.550296	0.636580	0.593548	0.584392	0.537405	0.610413	0.145743	0.591944	0.459397	0.668203	0.534307	0.330335	0.612245	0.612529	0.608076	0.028896	0.494774	0.426299	0.567164	0.570093	0.332237	0.621469	0.603550	0.067502	0.290857	0.550152	0.515950	0.645161	0.094437	0.568627	0.628272	0	0.376052	0.064599	0.571895	0.621253	0.636175	0.573402	0.278813	0.597623	0.550769	0.499325	0.137415	0.477490	0.460116	0.109872	0.442458	0.187994	0.617060	0.592199	0.594697	0.636771	0.365280	0.473225	0.139406	0.186004	0.376866	0.508108	0.588486	0	0.564024	0.366939	0.496350	0.018498	0.122018	0.568458	0	0.447307	
0.582996	0.613014	0.588535	0.610526	1.000000	0.515547	0.612903	0	0.612159	0.576037	0.524973	0.546091	0.456140	0.575096	0.606061	0.388571	0.620424	0.608000	0.638095	0.459685	0.320235	0.608350	0.621429	0.360000	0.571429	0.396501	0.626030	0.460331	0.629703	0.618182	0.598160	0.592000	0.609231	0.310580	0.420312	0.597826	0.636210	0.416185	0.618357	0.479630	0.402358	0.597523	0.592493	0.605166	0.534884	0.452218	0.637363	0.345455	0	0.406907	0.453696	0.265435	0.587776	0.640678	0.531780	0	0	0.238324	0.555556	0.543713	0.171160	0.583082	0.550117	0.603390	0.498031	0.621212	0.553957	0.662791	0.381285	0.547855	0.377516	0.185841	0.635438	0.464193	0.490104	0.619658	0.464223	0.573201	0.229508	0.598179	0.602510	0.089582	0.107756	0.366443	0.619666	0.567237	0.605166	0.616408	0.629981	0.630252	0.242129	0.618238	0.049569	0.294657	0.438625	0.616333	0.352031	0.582160	0.579310	0.592194	0.545455	0.569361	0.612903	0.602922	0.530303	0	0.612782	0.243424	0.638037	0	0.624049	0.626427	0.396199	0.622848	0.364973	0.222132	0.466848	0.642978	0.495183	0.326360	0.427350	0.608571	0.609309	0.624254	0.611973	0	0.607219	0.284079	0.633826	0	0.598198	0	0	0.467461	0	0.297548	0.478140	0.612420	0.605114	0.612994	0.493659	0.482385	0.617354	0.282755	0.119292	0.446862	0.612022	0.230380	0.575211	0.648551	0.445578	0.576832	0	0.593156	0.428805	0.642612	0.593801	0.442244	0.391931	0.605613	0.587106	0.635253	0.226181	0.583333	0.618729	0.344045	0.643636	0.629393	0.613108	0.607764	0.642276	0.509186	0.617363	0.603306	0.624204	0.192051	0.635514	0.533762	0.633663	0.589947	0.415765	0.574879	0.613546	0.638211	0.038856	0.446927	0.510848	0.617211	0.603086	0.418026	0.550588	0.626298	0.090159	0.371233	0.595336	0.583333	0.591422	0.125546	0.525199	0.591611	0	0.454386	0.086324	0.623719	0.579909	0.630435	0.606154	0.359211	0.618182	0.593620	0.573892	0.181335	0.567164	0.538462	0.145678	0.511387	0.245946	0.614148	0.607874	0.617696	0.638298	0.451997	0.549199	0.183900	0.243424	0.460192	0.572133	0.607407	0	0.594223	0.459044	0.411594	0.024919	0.161443	0.608025	0	0.531892	
0.614094	0.527536	0.627832	0.425486	0.515547	1.000000	0.596646	0	0.428879	0.363842	0.646552	0.633028	0.634821	0.616260	0.587413	0.608320	0.488660	0.619484	0.562442	0.619608	0.572356	0.463312	0.518299	0.574065	0.337543	0.614372	0.563327	0.629537	0.470711	0.581458	0.567543	0.612823	0.579473	0.561340	0.628538	0.618366	0.541267	0.183187	0.559701	0.633573	0.615044	0.568824	0.616541	0.501511	0.635648	0.624769	0.515547	0.145967	0	0.624790	0.641278	0.527113	0.616393	0.549472	0.642294	0	0	0.493800	0.326012	0.618974	0.396594	0.567835	0.631016	0.539866	0.633947	0.496425	0.631907	0.483971	0.609665	0.639706	0.609937	0.421363	0.454352	0.636025	0.634921	0.417845	0.631183	0.622116	0.486219	0.616393	0.428418	0.221204	0.262414	0.597630	0.498990	0.616233	0.497482	0.394678	0.490798	0.433657	0.495935	0.571949	0.126286	0.551215	0.626420	0.569091	0.591409	0.348917	0.365688	0.614740	0.631104	0.628125	0.562092	0.612957	0.644364	0	0.496439	0.493690	0.446809	0	0.579422	0.546992	0.614623	0.566972	0.598870	0.476452	0.640464	0.541267	0.650101	0.582863	0.194514	0.596003	0.608621	0.465409	0.390244	0	0.422993	0.541930	0.566038	0	0.512922	0	0	0.621271	0	0.556430	0.627785	0.416122	0.597403	0.591890	0.634146	0.234146	0.590988	0.550798	0.287987	0.629405	0.608622	0.494860	0.639626	0.512463	0.625691	0.343249	0	0.624194	0.621638	0.540174	0.560150	0.627781	0.614464	0.586879	0.600000	0.539062	0.484468	0.609205	0.547188	0.576055	0.511489	0.568245	0.428571	0.629382	0.447508	0.259615	0.555452	0.599830	0.559778	0.429265	0.576395	0.643064	0.470711	0.618061	0.612034	0.326012	0.461700	0.455992	0.099841	0.210136	0.648464	0.588444	0.599656	0.612198	0.347032	0.530612	0.222530	0.590267	0.600000	0.619469	0.380313	0.301667	0.251208	0.398230	0	0.628536	0.213695	0.599647	0.371204	0.508475	0.572207	0.590563	0.576058	0.605802	0.615994	0.415945	0.613546	0.644557	0.344844	0.633733	0.501685	0.559180	0.561694	0.556190	0.481405	0.630221	0.636981	0.418713	0.504083	0.627353	0.619651	0.502523	0	0.611205	0.639556	0.180905	0.064753	0.377772	0.564149	0	0.640988	
0.636260	0.597222	0.642780	0.569558	0.612903	0.596646	1.000000	0	0.557912	0.512281	0.601671	0.624371	0.551724	0.631694	0.644150	0.498698	0.592366	0.643341	0.650131	0.546502	0.437806	0.579030	0.594828	0.464548	0.485612	0.510610	0.629879	0.544037	0.583463	0.633166	0.629442	0.623025	0.638677	0.428722	0.519774	0.646789	0.624484	0.302905	0.623514	0.567434	0.514401	0.626598	0.628118	0.587021	0.597043	0.553517	0.621701	0.244635	0	0.517711	0.548363	0.372093	0.634254	0.639118	0.605556	0	0	0.337042	0.483636	0.615860	0.245941	0.601504	0.617706	0.597796	0.597222	0.596386	0.624742	0.592025	0.493622	0.600957	0.487001	0.266103	0.564593	0.566795	0.583124	0.566225	0.556942	0.626327	0.325249	0.625414	0.550489	0.131279	0.157217	0.484625	0.592593	0.628931	0.613569	0.548552	0.594268	0.568627	0.342116	0.623244	0.073357	0.408245	0.533137	0.616561	0.467101	0.498221	0.514886	0.632537	0.608268	0.621762	0.648148	0.627672	0.611321	0	0.577844	0.343842	0.576000	0	0.640605	0.627503	0.507979	0.632258	0.480392	0.315343	0.559418	0.627235	0.599659	0.446656	0.320329	0.636364	0.615385	0.557121	0.531516	0	0.546952	0.395530	0.633557	0	0.593343	0	0	0.552567	0	0.412988	0.561519	0.550580	0.642857	0.627962	0.582257	0.376238	0.643623	0.392840	0.173562	0.543952	0.645161	0.326417	0.632885	0.613372	0.547256	0.483005	0	0.637838	0.540501	0.621170	0.600801	0.540059	0.501312	0.632226	0.601156	0.595205	0.320784	0.636364	0.626703	0.458503	0.620991	0.635171	0.548440	0.634202	0.576433	0.410058	0.630607	0.619490	0.636126	0.274589	0.627249	0.602432	0.580343	0.645740	0.524476	0.483636	0.583072	0.554140	0.057654	0.344130	0.598261	0.632099	0.640754	0.525650	0.491979	0.621849	0.132106	0.492481	0.640462	0.640086	0.531952	0.182386	0.397661	0.529711	0	0.568966	0.126606	0.647131	0.522648	0.607558	0.636132	0.477053	0.648241	0.623104	0.616034	0.259930	0.600000	0.615672	0.210608	0.622505	0.347199	0.630607	0.614786	0.623129	0.597243	0.543793	0.603960	0.263446	0.343842	0.558249	0.633580	0.606509	0	0.632677	0.555046	0.299376	0.037103	0.232518	0.622449	0	0.608860	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.523810	0.609709	0.519553	0.645320	0.612159	0.428879	0.557912	0	1.000000	0.591781	0.451835	0.497462	0.377218	0.509859	0.554487	0.306536	0.595556	0.537445	0.595365	0.388119	0.249389	0.654378	0.598778	0.285115	0.592593	0.313124	0.583643	0.378479	0.637615	0.578680	0.572899	0.528634	0.567986	0.241563	0.336912	0.542729	0.593870	0.476534	0.579710	0.403561	0.316770	0.558059	0.534712	0.613108	0.446978	0.369900	0.607966	0.413793	0	0.323040	0.368231	0.205231	0.531429	0.602687	0.445714	0	0	0.183618	0.608696	0.485640	0.130727	0.543002	0.486692	0.552783	0.422386	0.605664	0.499346	0.621924	0.299340	0.476190	0.297376	0.142210	0.625592	0.374312	0.409274	0.636591	0.378830	0.507463	0.176623	0.520000	0.601467	0.067707	0.081633	0.287122	0.604255	0.504673	0.600423	0.617801	0.620087	0.619165	0.186642	0.550173	0.037274	0.228700	0.353859	0.579310	0.275304	0.599440	0.601093	0.545994	0.473490	0.515789	0.566243	0.546784	0.446784	0	0.596112	0.187672	0.614286	0	0.571429	0.580882	0.314088	0.596491	0.285915	0.170783	0.393411	0.613027	0.416925	0.254364	0.517730	0.567353	0.546875	0.599078	0.638743	0	0.636816	0.220183	0.596296	0	0.613169	0	0	0.395303	0	0.231031	0.399602	0.633166	0.557480	0.547731	0.422594	0.533333	0.570978	0.219119	0.090506	0.360568	0.552036	0.177314	0.488189	0.608696	0.368564	0.598870	0	0.525000	0.353859	0.612086	0.573529	0.356955	0.309325	0.565789	0.530303	0.587302	0.173987	0.536296	0.570888	0.268775	0.627859	0.574506	0.603960	0.539823	0.600473	0.544872	0.737794	0.554033	0.604651	0.147080	0.582897	0.458333	0.633028	0.526929	0.333061	0.631884	0.591224	0.614657	0.029178	0.512111	0.427513	0.571901	0.568323	0.334975	0.612360	0.616896	0.068148	0.293314	0.618182	0.511757	0.625668	0.095327	0.545455	0.635417	0	0.380952	0.065217	0.550489	0.617886	0.612836	0.564544	0.281185	0.571912	0.530675	0.503365	0.138681	0.487075	0.459054	0.110900	0.439242	0.189679	0.611212	0.579505	0.581132	0.620536	0.368231	0.484472	0.140690	0.187672	0.374302	0.504043	0.581741	0	0.547112	0.369900	0.456522	0.018680	0.123151	0.552677	0	0.455607	
0.480127	0.538136	0.463596	0.639118	0.576037	0.363842	0.512281	0	0.591781	1.000000	0.388420	0.426846	0.313230	0.449775	0.523236	0.250000	0.624079	0.485893	0.536680	0.332989	0.202134	0.593350	0.575893	0.231988	0.636364	0.255556	0.561616	0.311111	0.610687	0.532847	0.533333	0.489028	0.539033	0.195626	0.275685	0.490385	0.576200	0.547009	0.561886	0.332645	0.258635	0.531835	0.479495	0.590698	0.386091	0.303774	0.603687	0.495413	0	0.263934	0.302347	0.165553	0.480974	0.569038	0.384615	0	0	0.147774	0.629139	0.439834	0.104613	0.512727	0.428954	0.556485	0.356195	0.610577	0.432133	0.603960	0.243939	0.401506	0.242287	0.113942	0.559367	0.307545	0.339305	0.612360	0.311412	0.440922	0.142038	0.474886	0.622951	0.053819	0.064985	0.233672	0.604215	0.447592	0.595349	0.648968	0.607229	0.637363	0.150257	0.538318	0.029533	0.184951	0.290090	0.532588	0.223767	0.643312	0.637771	0.494453	0.416667	0.443515	0.566929	0.489860	0.394089	0	0.576190	0.151103	0.610080	0	0.543119	0.546906	0.256369	0.542694	0.232659	0.137255	0.325581	0.559499	0.347732	0.206278	0.569038	0.517007	0.489112	0.598465	0.637168	0	0.635097	0.177901	0.555332	0	0.550790	0	0	0.328907	0	0.186883	0.334372	0.619718	0.516892	0.503356	0.352683	0.568093	0.507614	0.177020	0.072116	0.297322	0.496774	0.142604	0.439499	0.577273	0.302632	0.630225	0	0.460857	0.290090	0.591489	0.534930	0.292727	0.252351	0.516814	0.482982	0.533623	0.139878	0.481013	0.584362	0.218305	0.607306	0.544747	0.626039	0.488189	0.642105	0.617100	0.549020	0.498371	0.558140	0.117906	0.607547	0.392205	0.625954	0.478261	0.272420	0.642384	0.605128	0.600000	0.023099	0.560976	0.356984	0.533808	0.502496	0.274043	0.626198	0.566524	0.054172	0.238872	0.492707	0.455882	0.622356	0.075997	0.633962	0.645161	0	0.313230	0.051827	0.521891	0.638037	0.622727	0.535316	0.228693	0.529197	0.502463	0.445714	0.111073	0.453757	0.390777	0.088559	0.377049	0.152751	0.564706	0.554493	0.587269	0.627160	0.302347	0.412073	0.112706	0.151103	0.312318	0.446352	0.588785	0	0.491057	0.303774	0.549356	0.014771	0.098471	0.511194	0	0.393604	
